code	status	stage	severity	moment	source_line	fix_kind	actionable	tier_or_toolchain	invoking_commands	fix_commands	fix_paths	violations	fix
E1255	active	jet	error	compile	722	exact_command	true	false	jet dev	jet config trust add <pattern> | jet config			Pass `--trust` for this one run, or pre-authorize with `jet config trust add <pattern>`.
E1256	active	jet	error	compile	723	exact_command	true	false		jet os bridge flake | jet os			Use the supported literal devShell fields, run `jet os bridge flake` for the loss report, or declare the environment in `env.*`.
E1257	active	jet	error	compile	724	source_edit	true	false					Restore the removed/changed export, or accept this as an intentional breaking change (delete the stale snapshot to re-freeze).
E1258	active	jet	error	compile	725	source_edit	true	false					Remove the effectful call, or move it out of the sandbox into the host program that loads it.
E1259	active	jet	error	compile	726	exact_command	true	true	rustc --target wasm32-unknown-unknown	nix develop			Make sure `rustc` supports `wasm32-unknown-unknown` and `wasm-tools` is on PATH (both ship in the project's `nix develop` shell).
E1260	active	jet	error	compile	727	source_edit	true	false					Narrow the signature to one homogeneous scalar shape, or drop `pub` if this function isn't meant to be called across the sandbox boundary.
E1261	active	jet	error	compile	728	exact_command	true	true	jet dev | jetpack services up | jetpack services	jetpack services logs {name} | jetpack services			Check `jetpack services logs {name}` for what the process printed, confirm its `run`/`ready` declarations are correct, or raise the timeout isn't configurable yet — fix the service itself.
E1262	active	jet	error	compile	729	source_edit	true	true	jetpack services				Rename `{field}` to one of the recognized keys (`enable`, `ports`, `run`, `shutdown`, `data_dir`, `ready`, `after`, `before_start`, `sockets`, `restart`, `watch`), or remove it.
E1263	active	jetpack	error	compile	748	exact_command	true	true	jetpack secrets get {name} | jetpack secrets	jetpack secrets set {name} <value> | jetpack secrets			Set it first with `jetpack secrets set {name} <value>`, or check the spelling.
E1264	active	sema	error	compile	749	source_edit	true	false					Add `-[Secret]>` to `{fn}`'s signature, or add `Secret` to its existing effect ceiling.
E1265	active	comptime	error	compile	750	source_edit	true	false					Move the secret read out of comptime or module-field evaluation and into ordinary runtime code.
E1266	active	jet	error	compile	751	source_edit	true	true	jet image				Write `kind: .Oci` for active Jetpack images, or keep `.Iso` only as research capture.
E1267	active	jet	error	compile	752	exact_path	true	false			`package.jet`		Declare `{package}: executable` in `package.jet`, or point `from:` at an existing executable package.
E1268	active	jetpack	error	compile	753	exact_path	true	false	jet image <name> | jet image		`--push file:///path/to/layout`		Use `--push file:///path/to/layout`, or configure a verified registry transport.
E1269	active	jet	error	compile	754	source_edit	true	false					Rewrite the field to match its documented shape.
E1270	active	jetpack	error	compile	755	exact_command	true	true	jetpack env	jetpack env	`"./vendor/tool"`		Change `Pkg.adapt(...)` to use source `"./vendor/tool"` and a supported recipe such as `Recipe.copy()`, then rerun `jetpack env`.
E1271	active	jetpack	error	compile	756	exact_command	true	true	jetpack update	jetpack update {name} | jetpack update	`.jet/lock`		Run `jetpack update {name}` with network or fixture metadata, then commit `.jet/lock`.
E1272	active	jetpack	error	compile	757	exact_command	true	true	jetpack add	jetpack add <ref> --adapt | jetpack add			Provide a pinned fixture or verified Hangar output, or replace the listed refs with native sources/adapters; `jetpack add <ref> --adapt` drafts an adapter snippet.
E1273	reserved	jetpack	error	compile	758	source_edit	true	false					Run `jet logs <pkg>` for the full per-step log, or rerun the build with `--shell-on-fail` to debug inside the preserved scratch.
E1274	active	jetpack	error	compile	759	exact_command	true	true	jet explain	jet build <ref> | jet explain E1234 | jet build | jet explain			Run `jet build <ref>` first; for diagnostic-code help, keep using `jet explain E1234`.
E1275	active	jetpack	error	compile	760	source_edit	true	true	jet build				Provide a trusted substitute or approved remote builder, or enable the native sandbox, then retry.
E1276	active	jetpack	error	compile	761	source_edit	true	false					Drop `--offline` for this command, or realize/fetch the needed object before going offline.
E1277	retired	jetpack	error	compile	762	source_edit	true	false					Rename the option namespace, for example `net.hostName` becomes `network.hostName`.
E1278	active	jetpack	error	compile	763	exact_command	true	false	jet os switch | jet os	jet os switch | jet os			Run `jet os switch` to regenerate the proof artifacts, or delete the hand-edited generation before retrying.
E1279	active	jetpack	error	compile	764	exact_command	true	false		jet os vm prove <host> --disk <disk> | jet os			Realize or expose the required tools, then rerun `jet os vm prove <host> --disk <disk>`.
E1280	active	jetpack	error	compile	765	source_edit	true	false					Declare a first-party source that provides `cachyos-kernel`, or select a different ratified kernel.
E1281	active	jetpack	error	compile	766	source_edit	true	false					Declare a first-party source that provides `systemd`, or select a ratified init override.
E1282	active	jetpack	error	compile	767	exact_path	true	false			`boot/vmlinuz-cachyos` | `boot/initrd-cachyos`		Add `boot/vmlinuz-cachyos` and `boot/initrd-cachyos` with real boot payloads, or select a different ratified kernel.
E1283	active	jetpack	error	compile	768	exact_path	true	false			`bin/systemd` | `lib/systemd/systemd` | `sbin/init`		Add `bin/systemd`, `lib/systemd/systemd`, or `sbin/init` to the package output, or select a ratified init override.
E1284	active	jetpack	error	compile	769	exact_path	true	false			`source/recipe.jet` | `source/build.sh` | `source/config` | `source/patches.manifest` | `source/initrd-inputs.manifest`		Add `source/recipe.jet`, `source/build.sh`, `source/config`, `source/patches.manifest`, and `source/initrd-inputs.manifest` to the package output.
E1285	active	jetpack	error	compile	770	exact_command	true	false	jet os vm prove | jet os	jet os vm prove | jet os	boot/install		Inspect the VM run logs, fix the boot/install path, then rerun `jet os vm prove` to capture a guest proof marker.
E1286	active	jetpack	error	compile	771	exact_command	true	false		jet os build | jet os			Check the first-party `cachyos-kernel` source recipe and rerun `jet os build`.
E1287	active	jetpack	error	compile	772	exact_command	true	false	jet os vm run | jet os vm prove | jet os	jet os vm prove <host> --disk <disk> | jet os vm run | jet os			Run `jet os vm prove <host> --disk <disk>` first, then rerun `jet os vm run`.
E1288	active	jetpack	error	compile	773	source_edit	true	false					Declare first-party packages for `gdm`, `gnome-session`, and `gnome-shell`, or select a ratified non-GNOME desktop profile.
E1289	active	jetpack	error	compile	774	exact_path	true	false			`jetos-import-facts.json`		Pass a flake/root with `jetos-import-facts.json`, rerun with `--facts-only` for an audited scan draft, or choose a fresh `--out` path when writing.
E1290	active	jetpack	error	compile	776	source_edit	true	false					Rerun without `--real` for plumbing tests, or put real QEMU/image/media tools on PATH before claiming replacement proof.
E1291	active	jetpack	error	compile	777	source_edit	true	true	jet os				Rename or drop the unmapped keys/packages/services, or map them to the nearest supported real-tier option (see the option/service/package mapping table for `--real`).
E1292	active	jet	error	compile	778	source_edit	true	false					Retry as a new operation on a supported host; no key files were created.
E1293	active	jet	error	compile	779	source_edit	true	false					Use the underlying lint fix ({fix}), or remove `{name}` from `policy.lints.deny` if this team no longer wants the wall.
E1294	active	jet	error	compile	775	source_edit	true	false	jet run <entry> -- <name> | jet run				Mark a function `#Job`, or check the spelling; the diagnostic lists declared jobs.
E1295	active	jetpack	error	compile	780	source_edit	true	false					Pass a real branch, tag, or commit (a did-you-mean is offered when a close match exists).
E1296	active	jetpack	error	compile	781	source_edit	true	false					Use `-p <member>` (repeatable) or `--affected` / `--affected-since <ref>`.
E1297	active	jetpack	error	compile	782	exact_command	true	true	jetpack tool install | jetpack tool	jetpack tool install <ref> --as <other> | jetpack use <ref> -- <command> | jetpack tool | jetpack use			Install under a different bin name with `jetpack tool install <ref> --as <other>`, or use `jetpack use <ref> -- <command>`.
E1298	active	jetpack	error	compile	783	exact_path	true	true	jetpack tool		`owner/repo@github`		Use a built-in ref (`name@nixpkgs`, `owner/repo@github`) or a bare local path, or wait for the `{source}` provider to land.
E1299	reserved	jetpack	error	compile	784	source_edit	true	false					Rename the entry to a portable store path with no reserved names, no trailing `.`/` `, and no case-fold collision with a sibling.
E1300	retired	jetpack	error	compile	785	source_edit	true	false					Select the composition with `--preset <name>`, declared under `presets:`.
E1301	active	sema	error	compile	618	source_edit	true	false					Pass exactly two strings: the flag name and a help description, e.g. `.flag("verbose", "enable verbose output")`.
E1302	active	sema	error	compile	619	source_edit	true	false					Pass three strings: the option name, a help description, and a placeholder like `FILE`, e.g. `.option("output", "write to FILE", "FILE")`.
E1303	active	sema	error	compile	620	source_edit	true	false					Pass exactly two strings: the positional name and a help description, e.g. `.positional("input", "file to process")`.
E1304	active	sema	error	compile	621	source_edit	true	false					Pass exactly one argument: the argv list, e.g. `spec.parse(io.args())`.
E1305	active	sema	error	compile	622	source_edit	true	false					Change the field to a supported type, or drop it from the `#CLI` struct.
E1306	active	sema	error	compile	623	source_edit	true	false					Rename the colliding field or choose a non-reserved flag name.
E1308	active	sema	error	compile	624	source_edit	true	false					Mark the program struct `#CLI`, or use a direct scalar-parameter `fn run` entry.
E1309	active	sema	error	compile	625	source_edit	true	false					Remove `#Flag`, or make the field a required scalar without a `{expr}` default.
E1310	active	parse/sema	error	compile	584	source_edit	true	false					Move `name: ...T` to the end of the parameter list and remove any `{…}` default.
E1311	active	sema	error	compile	585	source_edit	true	false					Spread a list value, or build the list without spread.
E1312	active	sema	error	compile	586	source_edit	true	false					Pass arguments individually, or call a function whose last parameter is variadic.
E1313	active	sema	error	compile	587	source_edit	true	false					Implement `{Trait}` for the argument's type, or drop the value from this call.
E1314	active	sema	error	compile	588	source_edit	true	false					Iterate it with `loop x in {name} { … }` — that's the only supported use in v1.
E1315	active	jetpack	error	compile	786	source_edit	true	false					Re-run realization or ingest against a stable tree; if the error names executable lease state, repair the lease service state and retry without deleting the last good Hangar object; inspect the structured reproducibility report and fix the nondeterminism.
E1316	active	jetpack	error	compile	787	source_edit	true	false					Add a `variant_map`, pin one candidate, or make the need more specific on the named axis.
E1317	active	jetpack	error	compile	788	source_edit	true	true	jetpack env				Write `target@provider`, a bare local path, or rewrite `package@nixpkgs` exactly as `package@jetpack`.
E1318	active	sema	error	compile	626	source_edit	true	false					Use one letter and give colliding fields different values.
E1319	active	sema	error	compile	627	source_edit	true	false					Remove the marker, mark the command-input struct `#CLI`, or move `#Env` to a value field.
E1320	active	jetpack	error	compile	632	source_edit	true	true	jetpack hangar				Re-read the hangar root and retry the mutation against its current etag.
E1321	active	sema	error	compile	633	source_edit	true	false					Use a ratified kind and fields, point `entry:` at one visible safe function with the role's exact signature, or select one of the listed Executables explicitly.
E1322	active	jetpack	error	compile	634	source_edit	true	false					Use a relative path below the workspace root and remove escaping symlinks.
E1323	active	jetpack	error	compile	635	source_edit	true	false					Remove the nested `members:` field from the named member manifest and declare those paths at the workspace root.
E1324	active	jetpack	error	compile	636	source_edit	true	false					Keep one member path for the directory.
E1325	active	jetpack	error	compile	637	source_edit	true	false					Rename one Package or remove the duplicate member.
E1326	active	jetpack	error	compile	638	source_edit	true	false					Use a project-relative destination and a valid `source`/`content`, mode, and permission record.
E1327	active	jetpack	error	compile	639	source_edit	true	false					Declare the environment or change `from:` to an existing one.
E1328	active	sema	error	compile	640	source_edit	true	false					Use the documented `exec`, `http`, `notify`, or `tcp` shape and a project-relative path.
E1329	active	jetpack	error	compile	641	source_edit	true	false					Set `trusted: true` after review and approve the changed environment.
E1330	active	sema/jetpack	error	compile	642	source_edit	true	false					Use the typed metadata shape and project-relative paths without `..`.
E1331	active	sema	error	compile	643	source_edit	true	false					Use a relative import directory without `..` or an escaping symlink.
E1332	active	sema	error	compile	644	source_edit	true	false					Merge equal facts or give them different names.
E1333	active	sema/jetpack	error	compile	645	source_edit	true	false					Fix the language selection/catalog fact, use a project-relative file and `Dotenv{ file, allow, secrets }` with valid variable names, or create an in-project directory for `git_hooks_path`.
E1334	active	jetpack	error	compile	646	exact_path	true	false			`package.jet` | `find("./packages")`		Create `package.jet`, correct the path, or use `find("./packages")`.
E1335	active	sema/jetpack	error	compile	647	source_edit	true	true	jetpack env				Merge the declarations, use a supported package ref, or re-realize the package so Jetpack can hand only its verified lease to the child.
E1336	active	jetpack	error	compile	648	exact_command	true	true	jet image	jetpack services | jet image			Run the declared service through `jetpack services`, realize the environment package for the image target, or choose a regular project-relative non-secret extra file and run `jet image` again.
E1337	active	compile	error	compile	832	source_edit	true	false					Select one of the declared module names, or omit `--env` to use `dev`, then `default`, then lexical order.
E1338	active	jet	error	compile	730	source_edit	true	true	jet run				Rebuild the library with the loading program's Jet version, or install a matching Jet toolchain.
E1339	active	jet	error	compile	731	source_edit	true	false					Widen the grant at the load site to include `{effect}`, or remove the effect from the library.
E1340	active	jetpack	error	compile	733	source_edit	true	true	jetpack env				Correct the named problem, then run the command again.
E1341	active	jet	error	compile	732	source_edit	true	true	jet build				Select the Library output directly, use `c`, `python`, or `swift`, and give native bindings `native: true`; for a loadable artifact, rebuild it with the matching compiler and export surface.
E1342	retired	jetpack	error	compile	833	source_edit	true	false					Select the module with `--env <name>`.
E1343	retired	jet	error	compile	834	source_edit	true	false					Use `--gate impure=allow`.
E1344	active	sema	error	compile	628	source_edit	true	false					Rename the command or root field so every command word is unique
E1345	active	sema	error	compile	629	source_edit	true	false					Bind a visible scalar-parameter function, or use a method on the program struct
E1346	active	sema	error	compile	630	source_edit	true	false					Split the command program struct from the Codable data struct
E1347	active	sema	error	compile	631	source_edit	true	false					Change the receiver to read-only `self`
E1348	active	jetpack	error	compile	942	source_edit	true	true	jetpack env				Refresh the signed index or use a covered locked nixpkgs input.
E1349	active	jetpack	error	compile	943	source_edit	true	true	jetpack env				Use a covered attr or a supported native provider, or resolve the input through an explicit compatibility path.
E1350	active	jetpack	error	compile	944	source_edit	true	false					Repair the cache metadata or network response, then retry the admission.
E1351	active	jetpack	error	compile	734	source_edit	true	true	jetpack env				Use a Linux host with unprivileged user and mount namespaces, or choose a native provider for this package.
E1352	active	jetpack	error	compile	735	source_edit	true	false					Declare `{name}` with `#latest` for manual movement or `#auto` for automatic movement.
E1353	retired	jetpack	error	compile	736	non_actionable	false	false					{fix}
E1354	retired	jetpack	error	compile	737	non_actionable	false	false					{fix}
E1355	active	jet	error	compile	738	exact_command	true	true	jet run	jet run | jetpack env -- {command} | jetpack env			For `jet run`, remove `--no-prepare` and retry `{command}`; for another verb, run `jetpack env -- {command}`.
E1356	active	jet	error	compile	739	source_edit	true	true	jet run				Resolve the Jetpack installation or environment problem, then retry `{command}`.
E1360	active	jet	error	compile	946	source_edit	true	false					Move the `package { … }` block before every other top-level declaration.
E1361	active	jet	error	compile	947	source_edit	true	false					Keep one leading `package { … }` block and remove the duplicate.
E1362	active	jet	error	compile	948	source_edit	true	false					Close the block and fix its structure, then let the Package field diagnostic identify any invalid field.
E1363	active	jet	error	compile	949	exact_path	true	false			`package.jet`		Remove the inline block or remove `package.jet`, then keep the remaining Package declaration canonical.
E1402	active	jet	error	compile	202	source_edit	true	false					Fix the component, or unset `JET_COMPILER_EXTENSION` to skip the extension.
E1403	active	compiler	error	compile	203	source_edit	true	true	jet check				Pull inner parts out into named bindings or helper functions.
E1404	active	sema	error	compile	204	source_edit	true	false					write `devtools.publish(field: .<state_field>, value: <expr>)`
E1410	active	sema	error	compile	205	source_edit	true	false					keep one marked public `panel` function for this package
E1411	active	sema	error	compile	206	source_edit	true	false					write one valid `#DevPanel` function with the required signature and state
E1412	active	sema	error	compile	207	source_edit	true	false					write `field: .{field}` using a field from the package's marked `panel` state
E1413	active	sema	error	compile	208	source_edit	true	false					publish a value with type `{expected}` or change the state field
E1414	active	sema	error	compile	209	source_edit	true	false					publish `field: .{field}` with the field's declared type
E1801	active	repl	error	compile	523	exact_command	true	true	jet repl	:run			Check any loops for a condition that never becomes false. Use `:run` to allow unbounded execution (compiles and runs instead of interpreting).
E1802	active	repl	error	compile	524	exact_command	true	true	jet repl	jet run <file.jet> | jet build <file.jet> | jet run | jet build	`jet run <file.jet>` | `jet build <file.jet>`		Run `jet run <file.jet>` or `jet build <file.jet>` to use the full compiler.
E1803	active	repl	error	compile	525	exact_path	true	false			`package.jet`		Add `allow: [IO, Mem.Alloc, Exec]` under `authority.holds` in `package.jet` (use every value in this report's `undecided_effects` list); otherwise deny effects deliberately, or approve the exact operation once or for the project in an interactive terminal.
E2001	active	jet	error	compile	789	exact_command	true	false		jet self upgrade | jet self	`package.jet`		Upgrade with `jet self upgrade`, or set `edition: "2026"` in `package.jet`.
E2002	active	jet	error	compile	790	exact_command	true	false		jet fix			use the named replacement, or run `jet fix` to migrate automatically.
E2101	retired	jet	error	compile	791	source_edit	true	false					Moved bare form: ``run `jet {group} {cmd} {args}` ``. Invalid nested form: ``run `jet {group} help` ``. Human output renders these as Error/Why/Fix lines; JSON uses these exact message, why, and fix strings with control characters, quotes, and backslashes escaped.
E2102	active	jet	error	compile	792	exact_command	true	false		jet help			Did you mean `{closest}`? Run `jet help` to see the flags.
E2103	active	jet	error	compile	793	exact_command	true	true	jet self completions | jet self	jet self completions | jet self			Run `jet self completions` again after rebuilding `{program}` with this Jet toolchain.
E2104	active	jet	error	compile	794	source_edit	true	false					Correct the named argument or input, then run the command again.
E2105	active	jet	error	compile	795	source_edit	true	false					Correct the named problem, then run the command again.
E2106	active	jet	error	tool	796	exact_command	true	false		jet explain {closest} | jet explain			Did you mean `{closest}`? Run `jet explain {closest}`.
E2110	active	jet	error	compile	797	exact_command	true	false		jet run --gc-trace <file.jet> | jet gc report | jet run | jet gc	`jet run --gc-trace <file.jet>`		check the trace path and retry with a smaller workload; for reports, run `jet run --gc-trace <file.jet>` before `jet gc report`. Exits 1 (user error).
E2111	active	sema	error	compile	798	source_edit	true	false					add `#Policy(gc)` to the receiving function or convert the graph to ordinary ownership before the boundary.
E2112	active	jet	error	compile	799	exact_path	true	false	jet fix memory | jet fix		`.jet/memory/ledger-v1.jsonl`		Run the relevant workload once to create the ledger, or repair the configured `.jet/memory/ledger-v1.jsonl` path, then retry.
E2201	active	interp	error	compile	800	exact_command	true	true	jet dev	jet build | jet run <file> | jet dev | jet dev <file> --try-anyway | jet run	<file>		Run `jet build` then the binary, or `jet run <file>` to compile and run it; `jet dev` keeps showing checks live. Opt in with `jet dev <file> --try-anyway` to attempt execution past the boundary, with no guarantees (D-DEV1).
E2202	active	interp	error	compile	801	exact_command	true	true	jet dev	jet run			check the loop near the pointed-at line for a condition that never ends; `jet run` executes the real build with no step limit.
E2203	active	interp	error	compile	802	exact_command	true	true	jet debug	jet debug <file> | jet run <file> | jet debug | jet run	<file>		use the native `jet debug <file>` path with LLDB installed, or use `jet run <file>` when native debugging is unavailable.
E2204	active	interp	error	compile	803	exact_command	true	true	jet debug	jet debug <file> | jet run <file> | jet debug | jet run	<file>		Run `jet debug <file>` again and use `continue` (or `c`) to run to the end, or `jet run <file>` to run it without the debugger.
E2210	active	interp	error	compile	804	exact_command	true	true	jet dev	jet dev			Nothing to fix — `jet dev` restarted with the new types; this note just explains why the swap became a restart. Type-stable edits (function bodies, statements) swap without a restart.
E2211	retired	jit	error	compile	805	exact_command	true	true	jet run	jet run --trace-tiers | jet run			use `jet run --trace-tiers` to see per-function tier, reason, and timing.
E2301	retired	sema	error	compile	665	non_actionable	false	false					Follow the guidance for E2301
E2302	retired	sema	error	compile	666	non_actionable	false	false					Follow the guidance for E2302
E2303	active	sema	error	compile	667	source_edit	true	false					Send plain owned data, or rebuild the value as an owned copy (`~x`) before crossing.
E2304	retired	sema	error	compile	668	non_actionable	false	false					Follow the guidance for E2304
E2305	active	sema	error	compile	669	source_edit	true	false					Keep every possible owner alive, preserve the declared view boundary, or remove `copies: .Explicit` / write `~view` when an owning destination is intended.
E2306	retired	sema	error	compile	670	non_actionable	false	false					Follow the guidance for E2306
E2307	active	sema	error	compile	671	source_edit	true	false					Keep every possible owner alive, use a proven `View<str>` boundary, write `~view` at the highlighted owning expression (the checker grades that edit), or remove `copies: .Explicit` for the default owning copy.
E2389	active	compile	error	compile	855	exact_command	true	false		jet check			Fix the selected project entry, then run jet check again.
E2390	active	compile	error	compile	856	exact_command	true	false		jet check			Restore the package or workspace context and fix the graph, then run jet check again.
E2391	active	compile	error	compile	857	exact_command	true	false		jet check			Repair the Core route or compiler defect named by the proof, then run jet check again.
E2392	active	compile	error	compile	858	exact_command	true	true	jet check	jet check			Repair the source or compiler route named by the proof, then run jet check again.
E2393	active	compile	error	compile	859	exact_command	true	false		jet check			Run jet check from the package or workspace, or replace the import with the canonical file-relative form when the dependency is local to this file.
E2401	active	compile	error	compile	835	source_edit	true	false					Implement `impl FieldType.Trait` on the field's type, or choose a different field that does implement `Trait`. If the field doesn't exist, add `{field}: FieldType` to the struct.
E2402	active	compile	error	compile	836	source_edit	true	false					Add `impl {err} -> Err { … }` before this function, or change the enclosing return type to `T !{err}`.
E2403	active	compile	error	compile	837	source_edit	true	false					Introduce a local `name :: …;` before the struct literal, or write the long form `Type { field_name: value }`.
E2404	active	compile	error	compile	838	source_edit	true	false					Declare the caller with `{Source}` as its failure domain, or add `impl {Source} -> {Target} { … }`; otherwise handle `{callee}` locally with `??`
E2405	active	compile	error	compile	839	source_edit	true	false					remove one of the two `impl … -> …` blocks.
E2406	active	compile	error	compile	840	source_edit	true	false					Define one of these types locally, or convert the foreign source into `Err`.
E2407	active	compile	error	compile	844	source_edit	true	false					Pass one quoted string — `#Rename("wire_name")`.
E2408	active	compile	error	compile	845	source_edit	true	false					Give `{field}` a `#Codable` struct type, or drop `#Flatten`.
E2409	active	compile	error	compile	846	source_edit	true	false					Pick one of `camel` / `snake` / `pascal` / `kebab` / `screaming`.
E2410	active	compile	error	compile	847	source_edit	true	false					Mark the field optional (`T?`), give it a declaration default (`field: T{{expr}}`), or fix the input so the key is present. Compose with `??` to supply a fallback.
E2411	active	compile	error	compile	848	source_edit	true	false					add a compiler-derived codec, use a configured tagged enum or `#CodableAsBase` distinct type for a union member, or remove the unsupported type from the encoded value (for example, with `#Skip`).
E2412	active	compile	error	compile	849	source_edit	true	false					remove `#DenyUnknownFields` to ignore extra keys (the lenient default), add the field, or fix the producer.
E2413	retired	compile	error	compile	850	non_actionable	false	false					—
E2414	active	compile	error	compile	851	source_edit	true	true	jet check				use a literal or a `comptime`-evaluable expression, e.g. `port: Int{8080}`, `env: String{"prod"}`, or `ports: [Int]{[80, 443]}`.
E2415	active	compile	error	compile	852	source_edit	true	false					Use a named enum with an explicit tag, or change the members so each has a distinct wire shape.
E2416	active	runtime	error	run	853	source_edit	true	false					Fix the named environment variable or field path, or adjust `prefix:`, `file:`, and `allow:` so the intended source reaches the typed record.
E2417	active	compile	error	compile	841	source_edit	true	false					use a Core error, add `#Error` to a local error type, or remove the explicit error contract.
E2418	active	compile	error	compile	842	source_edit	true	false					remove this edge or choose a target that is not already reachable back to the source.
E2419	active	compile	error	compile	843	source_edit	true	false					remove the direct edge or remove one of the intermediate conversion edges.
E2420	active	sema	error	compile	854	source_edit	true	false					Write one of the fields named by the row type
E2421	active	sema	error	compile	860	source_edit	true	false					Make `{member}` public, or keep `{function}` non-public.
E2422	active	sema	error	compile	861	source_edit	true	false					Move `Never` to a function return type, or use `()`/another value type.
E2423	active	sema	error	compile	862	source_edit	true	false					End every path with `panic`, a `Never` call, or another diverging operation, or remove `Never`.
E2424	active	sema	error	compile	863	source_edit	true	false					Remove the bare `return`, or make this function return a value type.
E2425	active	sema	error	compile	864	source_edit	true	false					Remove the value and diverge, or change the return type.
E2426	active	sema	error	compile	865	source_edit	true	false					Pass a function declared `Never`, or change the expected function type.
E2473	active	runtime	error	compile	443	source_edit	true	false					Use the existing footprint for `{key}`, or choose a new key for the new dependency declaration.
E2474	active	sema	error	compile	444	source_edit	true	false					Change `{action}` to accept `{form}` as its first parameter.
E2475	active	sema	error	compile	445	source_edit	true	false					Rename the literal column name to an existing field on `{row}`, or declare `{column}` on the row struct.
E2501	active	compile	error	compile	868	source_edit	true	false					use the correct handle type for the operation: `files.open` to read, `files.create`/`files.append` to write.
E2502	active	compile	error	compile	869	source_edit	true	false					Iterate it directly: `loop line in handle.lines() { … }`.
E2510	retired	compile	error	compile	872	source_edit	true	false					Pass a listed dot value, or use `v.sum()` / `v.product()` / `v.min()` / `v.max()`.
E2511	active	compile	error	compile	873	source_edit	true	false					Match the operand types (`T.splat(x)` lifts a scalar into every lane), call a named method like `.dot()`/`.matmul()`, or implement the operator's hook trait on your own type for this pair.
E2512	active	compile	error	compile	874	source_edit	true	false					use `Matrix<{left_rows}, {left_inner}> * Matrix<{left_inner}, {right_cols}>`
E2520	active	sema	error	compile	743	source_edit	true	false					Use a `{expected}` point or displacement, or convert it with a checked transform.
E2521	active	sema	error	compile	744	source_edit	true	false					Reverse or replace one transform so both middle spaces are the same.
E2522	active	runtime	error	run	745	source_edit	true	false					Use a non-singular transform or handle the failed inverse result.
E2523	active	runtime	error	run	746	source_edit	true	false					Re-read the point or use the transform created for `{value_frame}`.
E2524	active	sema	error	compile	747	source_edit	true	false					Pass an explicit depth/plane, or call `.ray()` and intersect it with a known plane.
E2601	active	compile	error	compile	875	source_edit	true	false					Bump to `{next_major}.0.0`, or restore `{item}` (a deprecated forwarding shim counts). Use `--force` to publish anyway with an explicit warning banner.
E2602	active	compile	error	compile	876	source_edit	true	false					Upgrade or downgrade one of the conflicting dependents so their `{package}` constraints overlap, or ask the authors to release a version that satisfies both.
E2603	active	compile	error	compile	877	exact_command	true	false	jet inspect audit | jet inspect	jet inspect audit --explain {advisory_id} | jet inspect			Upgrade to `>= {fixed_version}` (or the version listed in the advisory). Run `jet inspect audit --explain {advisory_id}` for details.
E2604	active	compile	error	compile	878	exact_command	true	true	jet fetch	jet fetch | jet clean | Jetpack hangar			Re-run `jet fetch` after cleaning stale Jetpack hangar entries (`jet clean`). If the problem persists, the upstream source may have been altered; audit the change before proceeding.
E2605	active	compile	error	compile	879	exact_command	true	false		git status | jet registry publish | jet registry			Commit or stash all uncommitted changes (`git status` to list them), then run `jet registry publish` again. Use `--force` to bypass with an explicit warning banner.
E2606	active	compile	error	compile	880	exact_command	true	false	jet registry yank | jet registry	jet registry yank <version> | jet registry yank 1.2.3 | jet registry			Run `jet registry yank <version>`, e.g. `jet registry yank 1.2.3`.
E2607	active	compile	error	compile	881	exact_path	true	false			`spec.md`		Fix the malformed record and retry; use the parser contract in `spec.md` and UTF-8 text.
E2608	active	jet	error	compile	882	source_edit	true	false					Choose a different package name than `{reference}`, remove the reserved suffix if present, then publish again.
E2609	active	compile	error	compile	883	source_edit	true	false					Wait for the maturity window, or add a reviewed exact `{package}#{version}` exception with a reason, reviewer, and expiry.
E2610	active	compile	error	compile	884	source_edit	true	false					Refresh the signed offline feed and trust root, or repair the lock provenance before retrying.
E2611	active	compile	error	compile	885	exact_command	true	false	jet inspect audit | jet inspect	jet inspect audit | jet inspect			Provide the lock file and advisory database required by `jet inspect audit`, then rerun `jet inspect audit`.
E2701	active	runtime	error	compile	808	source_edit	true	false					Fix the input at the location named, or validate it before parsing.
E2702	active	sema	error	compile	809	source_edit	true	false					Replace the offending cryptographic argument with the concrete value or bound named in the diagnostic: {fix}
E2703	active	runtime	error	compile	810	source_edit	true	false					Close the quoted literal, complete or correct the `%` escape, choose a supported token, or format a `ZonedDateTime` when the token needs a zone.
E2704	active	runtime	error	compile	811	source_edit	true	false					Use seconds or a coarser precision, or handle the failed conversion explicitly.
E2711	active	compile	error	compile	887	source_edit	true	false					Define `derive T.{Trait}` or `{Type}` in the entry module.
E2712	active	compile	error	compile	888	source_edit	true	false					Fix the body so it satisfies the type's declared text grammar.
E2714	retired	compile	error	compile	889	source_edit	true	false					Write `derive T.{Trait} { … }`.
E2801	active	compile	error	compile	890	source_edit	true	false					check that the address is reachable and the port is not already in use. For `bind`, try a different port. For `connect`, verify the server is running.
E2802	active	compile	error	compile	891	source_edit	true	false					Verify the server's certificate, ensure the system trust store is up-to-date, or use `core.net.tls.insecure_skip_verify()` in a test environment only.
E2803	active	compile	error	compile	892	source_edit	true	false					Raise the `max_body` option passed to `http.serve`, or reject the request in your handler before reading the body.
E2804	active	compile	error	compile	893	source_edit	true	false					remove one of the duplicate registrations, or make the patterns distinct (e.g. add a static prefix to one).
